date,state,dem_chance,rep_chance
Maryland,6/12/20,99.95,0.05
Massachusetts,6/12/20,99.97,0.03
Michigan,6/12/20,86.91,13.09
Minnesota,6/12/20,81.2,18.8
Mississippi,6/12/20,4.25,95.75
Missouri,6/12/20,7.28,92.72
Montana,6/12/20,10.44,89.56
Nebraska,6/12/20,1.56,98.44
Nevada,6/12/20,79.43,20.57
New Hampshire,6/12/20,76.52,23.48
New Jersey,6/12/20,98.66,1.34
New Mexico,6/12/20,96.06,3.94
New York,6/12/20,99.85,0.15
North Carolina,6/12/20,58.38,41.62
North Dakota,6/12/20,0.14,99.86
Ohio,6/12/20,36.75,63.25
Oklahoma,6/12/20,0.07,99.93
Oregon,6/12/20,96.83,3.17
Pennsylvania,6/12/20,76.28,23.72
Rhode Island,6/12/20,99.32,0.68
South Carolina,6/12/20,10.47,89.53
South Dakota,6/12/20,0.93,99.07
Tennessee,6/12/20,1.42,98.58
Texas,6/12/20,28.7,71.3
Utah,6/12/20,2.5,97.5
Vermont,6/12/20,99.98,0.02
Virginia,6/12/20,90.15,9.85
Washington,6/12/20,99.15,0.85
West Virginia,6/12/20,0.1,99.9
Wisconsin,6/12/20,71.79,28.21
Wyoming,6/12/20,0.03,99.97
Maine CD-1,6/12/20,99.51,0.49
Maine CD-2,6/12/20,51.88,48.12
Nebraska CD-1,6/12/20,3.86,96.14
Nebraska CD-2,6/12/20,56.99,43.01
Nebraska CD-3,6/12/20,0,100
US,6/12/20,76.92,23.08
Alabama,6/13/20,0.52,99.48
Alaska,6/13/20,16.79,83.21
Arizona,6/13/20,57.45,42.55
Arkansas,6/13/20,0.94,99.06
California,6/13/20,99.99,0.01
Colorado,6/13/20,90.64,9.36
Connecticut,6/13/20,98.8,1.2
Delaware,6/13/20,99.11,0.89
District of Columbia,6/13/20,100,0
Florida,6/13/20,70.79,29.21
Georgia,6/13/20,43.54,56.46
Hawaii,6/13/20,99.99,0.01
Idaho,6/13/20,0.29,99.71
Illinois,6/13/20,98.88,1.12
Indiana,6/13/20,7.35,92.65
Iowa,6/13/20,44.32,55.68
Kansas,6/13/20,4.88,95.12
Kentucky,6/13/20,0.65,99.35
Louisiana,6/13/20,3.85,96.15
Maine,6/13/20,88.53,11.47
Maryland,6/13/20,99.97,0.03
Massachusetts,6/13/20,99.97,0.03
Michigan,6/13/20,87.14,12.86
Minnesota,6/13/20,81.54,18.46
Mississippi,6/13/20,4.23,95.77
Missouri,6/13/20,7.47,92.53
Montana,6/13/20,10.67,89.33
Nebraska,6/13/20,1.55,98.45
Nevada,6/13/20,79.06,20.94
New Hampshire,6/13/20,76.39,23.61
New Jersey,6/13/20,98.74,1.26
New Mexico,6/13/20,95.78,4.22
New York,6/13/20,99.88,0.12
North Carolina,6/13/20,58.44,41.56
North Dakota,6/13/20,0.1,99.9
Ohio,6/13/20,36.47,63.53
Oklahoma,6/13/20,0.08,99.92
Oregon,6/13/20,96.73,3.27
Pennsylvania,6/13/20,76.61,23.39
Rhode Island,6/13/20,99.38,0.62
South Carolina,6/13/20,10.81,89.19
South Dakota,6/13/20,0.95,99.05
Tennessee,6/13/20,1.43,98.57
Texas,6/13/20,28.06,71.94
Utah,6/13/20,2.6,97.4
Vermont,6/13/20,99.98,0.02
Virginia,6/13/20,90.36,9.64
Washington,6/13/20,99.12,0.88
West Virginia,6/13/20,0.1,99.9
Wisconsin,6/13/20,71.94,28.06
Wyoming,6/13/20,0.01,99.99
Maine CD-1,6/13/20,99.55,0.45
Maine CD-2,6/13/20,51.79,48.21
Nebraska CD-1,6/13/20,3.69,96.31
Nebraska CD-2,6/13/20,56.91,43.09
Nebraska CD-3,6/13/20,0,100
US,6/13/20,76.82,23.18
Alabama,6/14/20,0.53,99.47
Alaska,6/14/20,17.07,82.93
Arizona,6/14/20,57.45,42.55
Arkansas,6/14/20,0.92,99.08
California,6/14/20,99.98,0.02
Colorado,6/14/20,90.82,9.18
Connecticut,6/14/20,98.8,1.2
Delaware,6/14/20,99.16,0.84
District of Columbia,6/14/20,100,0
Florida,6/14/20,71.52,28.48
Georgia,6/14/20,44.16,55.84
Hawaii,6/14/20,99.99,0.01
Idaho,6/14/20,0.28,99.72
Illinois,6/14/20,98.9,1.1
Indiana,6/14/20,6.89,93.11
Iowa,6/14/20,44.76,55.24
Kansas,6/14/20,4.61,95.39
Kentucky,6/14/20,0.68,99.32
Louisiana,6/14/20,3.72,96.28
Maine,6/14/20,88.72,11.28
Maryland,6/14/20,99.97,0.03
Massachusetts,6/14/20,99.96,0.04
Michigan,6/14/20,87.12,12.88
Minnesota,6/14/20,81.9,18.1
Mississippi,6/14/20,4.28,95.72
Missouri,6/14/20,7.39,92.61
Montana,6/14/20,10.52,89.48
Nebraska,6/14/20,1.65,98.35
Nevada,6/14/20,79.85,20.15
New Hampshire,6/14/20,77.12,22.88
New Jersey,6/14/20,98.73,1.27
New Mexico,6/14/20,96.15,3.85
New York,6/14/20,99.83,0.17
North Carolina,6/14/20,59.22,40.78
North Dakota,6/14/20,0.16,99.84
Ohio,6/14/20,36.95,63.05
Oklahoma,6/14/20,0.08,99.92
Oregon,6/14/20,97.02,2.98
Pennsylvania,6/14/20,77.65,22.35
Rhode Island,6/14/20,99.41,0.59
South Carolina,6/14/20,10.77,89.23
South Dakota,6/14/20,0.93,99.07
Tennessee,6/14/20,1.44,98.56
Texas,6/14/20,28.55,71.45
Utah,6/14/20,2.41,97.59
Vermont,6/14/20,99.98,0.02
Virginia,6/14/20,90.43,9.57
Washington,6/14/20,99.1,0.9
West Virginia,6/14/20,0.1,99.9
Wisconsin,6/14/20,72.94,27.06
Wyoming,6/14/20,0,100
Maine CD-1,6/14/20,99.49,0.51
Maine CD-2,6/14/20,52.28,47.72
Nebraska CD-1,6/14/20,3.63,96.37
Nebraska CD-2,6/14/20,57.22,42.78
Nebraska CD-3,6/14/20,0,100
US,6/14/20,77.41,22.59
Alabama,6/15/20,0.53,99.47
Alaska,6/15/20,16.97,83.03
Arizona,6/15/20,57.84,42.16
Arkansas,6/15/20,0.88,99.12
California,6/15/20,99.98,0.02
Colorado,6/15/20,90.85,9.15
Connecticut,6/15/20,98.89,1.11
Delaware,6/15/20,99.18,0.82
District of Columbia,6/15/20,100,0
Florida,6/15/20,72.39,27.61
Georgia,6/15/20,44.2,55.8
Hawaii,6/15/20,99.99,0.01
Idaho,6/15/20,0.23,99.77
Illinois,6/15/20,98.9,1.1
Indiana,6/15/20,7.09,92.91
Iowa,6/15/20,44.62,55.38
Kansas,6/15/20,4.84,95.16
Kentucky,6/15/20,0.51,99.49
Louisiana,6/15/20,3.64,96.36
Maine,6/15/20,89.11,10.89
Maryland,6/15/20,99.97,0.03
Massachusetts,6/15/20,99.97,0.03
Michigan,6/15/20,86.3,13.7
Minnesota,6/15/20,81.63,18.37
Mississippi,6/15/20,4.47,95.53
Missouri,6/15/20,7.31,92.69
Montana,6/15/20,10.96,89.04
Nebraska,6/15/20,1.78,98.22
Nevada,6/15/20,79.54,20.46
New Hampshire,6/15/20,77.3,22.7
New Jersey,6/15/20,98.71,1.29
New Mexico,6/15/20,96.06,3.94
New York,6/15/20,99.92,0.08
North Carolina,6/15/20,59.04,40.96
North Dakota,6/15/20,0.12,99.88
Ohio,6/15/20,36.87,63.13
Oklahoma,6/15/20,0.05,99.95
Oregon,6/15/20,97.2,2.8
Pennsylvania,6/15/20,77.53,22.47
Rhode Island,6/15/20,99.42,0.58
South Carolina,6/15/20,10.83,89.17
South Dakota,6/15/20,0.96,99.04
Tennessee,6/15/20,1.32,98.68
Texas,6/15/20,28.37,71.63
Utah,6/15/20,2.44,97.56
Vermont,6/15/20,99.99,0.01
Virginia,6/15/20,90.71,9.29
Washington,6/15/20,99.15,0.85
West Virginia,6/15/20,0.1,99.9
Wisconsin,6/15/20,75.55,24.45
Wyoming,6/15/20,0.01,99.99
Maine CD-1,6/15/20,99.54,0.46
Maine CD-2,6/15/20,52.17,47.83
Nebraska CD-1,6/15/20,3.86,96.14
Nebraska CD-2,6/15/20,57.17,42.83
Nebraska CD-3,6/15/20,0,100
US,6/15/20,77.74,22.26
Alabama,6/16/20,0.45,99.55
Alaska,6/16/20,17.37,82.63
Arizona,6/16/20,61.79,38.21
Arkansas,6/16/20,0.84,99.16
California,6/16/20,99.98,0.02
Colorado,6/16/20,91.21,8.79
Connecticut,6/16/20,98.9,1.1
Delaware,6/16/20,99.11,0.89
District of Columbia,6/16/20,100,0
Florida,6/16/20,72.88,27.12
Georgia,6/16/20,45.48,54.52
Hawaii,6/16/20,100,0
Idaho,6/16/20,0.26,99.74
Illinois,6/16/20,98.89,1.11
Indiana,6/16/20,7.03,92.97
Iowa,6/16/20,45.95,54.05
Kansas,6/16/20,5.2,94.8
Kentucky,6/16/20,0.57,99.43
Louisiana,6/16/20,3.9,96.1
Maine,6/16/20,89.59,10.41
Maryland,6/16/20,99.98,0.02
Massachusetts,6/16/20,99.96,0.04
Michigan,6/16/20,88.42,11.58
Minnesota,6/16/20,82.47,17.53
Mississippi,6/16/20,4.68,95.32
Missouri,6/16/20,7.63,92.37
Montana,6/16/20,11.5,88.5
Nebraska,6/16/20,1.84,98.16
Nevada,6/16/20,80.68,19.32
New Hampshire,6/16/20,77.64,22.36
New Jersey,6/16/20,98.86,1.14
New Mexico,6/16/20,96.36,3.64
New York,6/16/20,99.86,0.14
North Carolina,6/16/20,59.98,40.02
North Dakota,6/16/20,0.14,99.86
Ohio,6/16/20,37.83,62.17
Oklahoma,6/16/20,0.07,99.93
Oregon,6/16/20,97.24,2.76
Pennsylvania,6/16/20,81.02,18.98
Rhode Island,6/16/20,99.42,0.58
South Carolina,6/16/20,11.13,88.87
South Dakota,6/16/20,1.07,98.93
Tennessee,6/16/20,1.38,98.62
Texas,6/16/20,29.85,70.15
Utah,6/16/20,2.64,97.36
Vermont,6/16/20,100,0
Virginia,6/16/20,90.72,9.28
Washington,6/16/20,99.24,0.76
West Virginia,6/16/20,0.1,99.9
Wisconsin,6/16/20,77.82,22.18
Wyoming,6/16/20,0.02,99.98
Maine CD-1,6/16/20,99.53,0.47
Maine CD-2,6/16/20,53.61,46.39
Nebraska CD-1,6/16/20,3.86,96.14
Nebraska CD-2,6/16/20,58.35,41.65
Nebraska CD-3,6/16/20,0,100
US,6/16/20,79.38,20.62
Alabama,6/17/20,0.58,99.42
Alaska,6/17/20,17.39,82.61
Arizona,6/17/20,62.06,37.94
Arkansas,6/17/20,0.93,99.07
California,6/17/20,100,0
Colorado,6/17/20,91.25,8.75
Connecticut,6/17/20,98.94,1.06
Delaware,6/17/20,99.19,0.81
District of Columbia,6/17/20,100,0
Florida,6/17/20,73.21,26.79
Georgia,6/17/20,44.98,55.02
Hawaii,6/17/20,100,0
Idaho,6/17/20,0.28,99.72
Illinois,6/17/20,98.93,1.07
Indiana,6/17/20,7.14,92.86
Iowa,6/17/20,46.14,53.86
Kansas,6/17/20,5.02,94.98
Kentucky,6/17/20,0.62,99.38
Louisiana,6/17/20,4,96
Maine,6/17/20,89.44,10.56
Maryland,6/17/20,99.97,0.03
Massachusetts,6/17/20,99.99,0.01
Michigan,6/17/20,89.4,10.6
Minnesota,6/17/20,82.46,17.54
Mississippi,6/17/20,4.67,95.33
Missouri,6/17/20,7.54,92.46
Montana,6/17/20,10.77,89.23
Nebraska,6/17/20,1.76,98.24
Nevada,6/17/20,80.17,19.83
New Hampshire,6/17/20,77.68,22.32
New Jersey,6/17/20,98.92,1.08
New Mexico,6/17/20,96.42,3.58
New York,6/17/20,99.9,0.1
North Carolina,6/17/20,59.98,40.02
North Dakota,6/17/20,0.12,99.88
Ohio,6/17/20,37.73,62.27
Oklahoma,6/17/20,0.08,99.92
Oregon,6/17/20,97.38,2.62
Pennsylvania,6/17/20,80.94,19.06
Rhode Island,6/17/20,99.55,0.45
South Carolina,6/17/20,10.99,89.01
South Dakota,6/17/20,1.04,98.96
Tennessee,6/17/20,1.48,98.52
Texas,6/17/20,29.69,70.31
Utah,6/17/20,2.44,97.56
Vermont,6/17/20,99.98,0.02
Virginia,6/17/20,90.69,9.31
Washington,6/17/20,99.34,0.66
West Virginia,6/17/20,0.12,99.88
Wisconsin,6/17/20,78.15,21.85
Wyoming,6/17/20,0.01,99.99
Maine CD-1,6/17/20,99.62,0.38
Maine CD-2,6/17/20,53.62,46.38
Nebraska CD-1,6/17/20,4.01,95.99
Nebraska CD-2,6/17/20,58.38,41.62
Nebraska CD-3,6/17/20,0,100
US,6/17/20,79.66,20.34
Alabama,6/18/20,0.5,99.5
Alaska,6/18/20,17,83
Arizona,6/18/20,61.83,38.17
Arkansas,6/18/20,0.94,99.06
California,6/18/20,99.98,0.02
Colorado,6/18/20,91.32,8.68
Connecticut,6/18/20,98.88,1.12
Delaware,6/18/20,99.2,0.8
District of Columbia,6/18/20,100,0
Florida,6/18/20,73.56,26.44
Georgia,6/18/20,45.06,54.94
Hawaii,6/18/20,100,0
Idaho,6/18/20,0.22,99.78
Illinois,6/18/20,98.82,1.18
Indiana,6/18/20,6.98,93.02
Iowa,6/18/20,45.74,54.26
Kansas,6/18/20,4.87,95.13
Kentucky,6/18/20,0.6,99.4
Louisiana,6/18/20,3.81,96.19
Maine,6/18/20,89.57,10.43
Maryland,6/18/20,99.99,0.01
Massachusetts,6/18/20,100,0
Michigan,6/18/20,89.01,10.99
Minnesota,6/18/20,82.35,17.65
Mississippi,6/18/20,4.45,95.55
Missouri,6/18/20,7.27,92.73
Montana,6/18/20,10.78,89.22
Nebraska,6/18/20,1.74,98.26
Nevada,6/18/20,80.21,19.79
New Hampshire,6/18/20,77.86,22.14
New Jersey,6/18/20,98.79,1.21
New Mexico,6/18/20,96.32,3.68
New York,6/18/20,99.93,0.07
North Carolina,6/18/20,63.37,36.63
North Dakota,6/18/20,0.14,99.86
Ohio,6/18/20,37.88,62.12
Oklahoma,6/18/20,0.08,99.92
Oregon,6/18/20,97.15,2.85
Pennsylvania,6/18/20,81.44,18.56
Rhode Island,6/18/20,99.42,0.58
South Carolina,6/18/20,11.02,88.98
South Dakota,6/18/20,1.07,98.93
Tennessee,6/18/20,1.46,98.54
Texas,6/18/20,29.42,70.58
Utah,6/18/20,2.41,97.59
Vermont,6/18/20,99.99,0.01
Virginia,6/18/20,90.91,9.09
Washington,6/18/20,99.28,0.72
West Virginia,6/18/20,0.1,99.9
Wisconsin,6/18/20,79.35,20.65
Wyoming,6/18/20,0.02,99.98
Maine CD-1,6/18/20,99.64,0.36
Maine CD-2,6/18/20,53.12,46.88
Nebraska CD-1,6/18/20,3.79,96.21
Nebraska CD-2,6/18/20,58.15,41.85
Nebraska CD-3,6/18/20,0,100
US,6/18/20,80.11,19.89
Alabama,6/19/20,0.5,99.5
Alaska,6/19/20,17.27,82.73
Arizona,6/19/20,62.34,37.66
Arkansas,6/19/20,0.84,99.16
California,6/19/20,99.98,0.02
Colorado,6/19/20,91.4,8.6
Connecticut,6/19/20,98.96,1.04
Delaware,6/19/20,99.24,0.76
District of Columbia,6/19/20,100,0
Florida,6/19/20,73.24,26.76
Georgia,6/19/20,45.3,54.7
Hawaii,6/19/20,100,0
Idaho,6/19/20,0.26,99.74
Illinois,6/19/20,98.91,1.09
Indiana,6/19/20,7.53,92.47
Iowa,6/19/20,45.73,54.27
Kansas,6/19/20,4.92,95.08
Kentucky,6/19/20,0.56,99.44
Louisiana,6/19/20,3.95,96.05
Maine,6/19/20,89.78,10.22
Maryland,6/19/20,99.98,0.02
Massachusetts,6/19/20,99.96,0.04
Michigan,6/19/20,89.16,10.84
Minnesota,6/19/20,85.09,14.91
Mississippi,6/19/20,4.38,95.62
Missouri,6/19/20,7.43,92.57
Montana,6/19/20,10.89,89.11
Nebraska,6/19/20,1.74,98.26
Nevada,6/19/20,80.89,19.11
New Hampshire,6/19/20,78.48,21.52
New Jersey,6/19/20,98.96,1.04
New Mexico,6/19/20,96.58,3.42
New York,6/19/20,99.9,0.1
North Carolina,6/19/20,63.7,36.3
North Dakota,6/19/20,0.1,99.9
Ohio,6/19/20,37.98,62.02
Oklahoma,6/19/20,0.07,99.93
Oregon,6/19/20,97.24,2.76
Pennsylvania,6/19/20,81.36,18.64
Rhode Island,6/19/20,99.54,0.46
South Carolina,6/19/20,10.9,89.1
South Dakota,6/19/20,1,99
Tennessee,6/19/20,1.39,98.61
Texas,6/19/20,28.14,71.86
Utah,6/19/20,2.46,97.54
Vermont,6/19/20,100,0
Virginia,6/19/20,91.34,8.66
Washington,6/19/20,99.19,0.81
West Virginia,6/19/20,0.11,99.89
Wisconsin,6/19/20,79.66,20.34
Wyoming,6/19/20,0,100
Maine CD-1,6/19/20,99.62,0.38
Maine CD-2,6/19/20,54.08,45.92
Nebraska CD-1,6/19/20,3.89,96.11
Nebraska CD-2,6/19/20,58.43,41.57
Nebraska CD-3,6/19/20,0,100
US,6/19/20,80.45,19.55
Alabama,6/20/20,0.48,99.52
Alaska,6/20/20,17.49,82.51
Arizona,6/20/20,61.59,38.41
Arkansas,6/20/20,0.81,99.19
California,6/20/20,99.98,0.02
Colorado,6/20/20,91.21,8.79
Connecticut,6/20/20,98.97,1.03
Delaware,6/20/20,99.3,0.7
District of Columbia,6/20/20,100,0
Florida,6/20/20,73.46,26.54
Georgia,6/20/20,44.64,55.36
Hawaii,6/20/20,100,0
Idaho,6/20/20,0.2,99.8
Illinois,6/20/20,98.97,1.03
Indiana,6/20/20,7.27,92.73
Iowa,6/20/20,46.09,53.91
Kansas,6/20/20,4.92,95.08
Kentucky,6/20/20,0.52,99.48
Louisiana,6/20/20,3.96,96.04
Maine,6/20/20,89.74,10.26
Maryland,6/20/20,99.98,0.02
Massachusetts,6/20/20,99.98,0.02
Michigan,6/20/20,89.79,10.21
Minnesota,6/20/20,84.8,15.2
Mississippi,6/20/20,4.26,95.74
Missouri,6/20/20,7.27,92.73
Montana,6/20/20,10.68,89.32
Nebraska,6/20/20,1.64,98.36
Nevada,6/20/20,80.51,19.49
New Hampshire,6/20/20,77.97,22.03
New Jersey,6/20/20,98.91,1.09
New Mexico,6/20/20,96.53,3.47
New York,6/20/20,99.9,0.1
North Carolina,6/20/20,63.15,36.85
North Dakota,6/20/20,0.1,99.9
Ohio,6/20/20,37.57,62.43
Oklahoma,6/20/20,0.07,99.93
Oregon,6/20/20,97.3,2.7
Pennsylvania,6/20/20,80.8,19.2
Rhode Island,6/20/20,99.54,0.46
South Carolina,6/20/20,10.77,89.23
South Dakota,6/20/20,0.94,99.06
Tennessee,6/20/20,1.38,98.62
Texas,6/20/20,28.18,71.82
Utah,6/20/20,2.54,97.46
Vermont,6/20/20,99.99,0.01
Virginia,6/20/20,91.1,8.9
Washington,6/20/20,99.21,0.79
West Virginia,6/20/20,0.12,99.88
Wisconsin,6/20/20,79.93,20.07
Wyoming,6/20/20,0.01,99.99
Maine CD-1,6/20/20,99.62,0.38
Maine CD-2,6/20/20,53.82,46.18
Nebraska CD-1,6/20/20,3.82,96.18
Nebraska CD-2,6/20/20,57.97,42.03
Nebraska CD-3,6/20/20,0,100
US,6/20/20,80.34,19.66
Alabama,6/21/20,0.48,99.52
Alaska,6/21/20,17.32,82.68
Arizona,6/21/20,61.4,38.6
Arkansas,6/21/20,0.83,99.17
California,6/21/20,99.98,0.02
Colorado,6/21/20,91.47,8.53
Connecticut,6/21/20,99.02,0.98
Delaware,6/21/20,99.3,0.7
District of Columbia,6/21/20,100,0
Florida,6/21/20,72.93,27.07
Georgia,6/21/20,44.48,55.52
Hawaii,6/21/20,100,0
Idaho,6/21/20,0.22,99.78
Illinois,6/21/20,98.92,1.08
Indiana,6/21/20,6.88,93.12
Iowa,6/21/20,46.16,53.84
Kansas,6/21/20,4.9,95.1
Kentucky,6/21/20,0.58,99.42
Louisiana,6/21/20,3.88,96.12
Maine,6/21/20,89.56,10.44
Maryland,6/21/20,99.98,0.02
Massachusetts,6/21/20,99.98,0.02
Michigan,6/21/20,89.13,10.87
Minnesota,6/21/20,84.85,15.15
Mississippi,6/21/20,4.46,95.54
Missouri,6/21/20,7.22,92.78
Montana,6/21/20,10.87,89.13
Nebraska,6/21/20,1.78,98.22
Nevada,6/21/20,80.83,19.17
New Hampshire,6/21/20,78.13,21.87
New Jersey,6/21/20,98.84,1.16
New Mexico,6/21/20,96.34,3.66
New York,6/21/20,99.9,0.1
North Carolina,6/21/20,63.32,36.68
North Dakota,6/21/20,0.19,99.81
Ohio,6/21/20,37.8,62.2
Oklahoma,6/21/20,0.09,99.91
Oregon,6/21/20,97.25,2.75
Pennsylvania,6/21/20,80.64,19.36
Rhode Island,6/21/20,99.5,0.5
South Carolina,6/21/20,11.01,88.99
South Dakota,6/21/20,1.11,98.89
Tennessee,6/21/20,1.32,98.68
Texas,6/21/20,27.9,72.1
Utah,6/21/20,2.46,97.54
Vermont,6/21/20,99.99,0.01
Virginia,6/21/20,90.86,9.14
Washington,6/21/20,99.28,0.72
West Virginia,6/21/20,0.1,99.9
Wisconsin,6/21/20,79.34,20.66
Wyoming,6/21/20,0.01,99.99
Maine CD-1,6/21/20,99.57,0.43
Maine CD-2,6/21/20,53.89,46.11
Nebraska CD-1,6/21/20,3.82,96.18
Nebraska CD-2,6/21/20,57.97,42.03
Nebraska CD-3,6/21/20,0,100
US,6/21/20,80.13,19.87
Alabama,6/22/20,0.57,99.43
Alaska,6/22/20,18.22,81.78
Arizona,6/22/20,62.7,37.3
Arkansas,6/22/20,0.84,99.16
California,6/22/20,99.98,0.02
Colorado,6/22/20,91.86,8.14
Connecticut,6/22/20,98.98,1.02
Delaware,6/22/20,99.36,0.64
District of Columbia,6/22/20,100,0
Florida,6/22/20,73.94,26.06
Georgia,6/22/20,46.11,53.89
Hawaii,6/22/20,100,0
Idaho,6/22/20,0.28,99.72
Illinois,6/22/20,99.02,0.98
Indiana,6/22/20,7.37,92.63
Iowa,6/22/20,47.46,52.54
Kansas,6/22/20,5.44,94.56
Kentucky,6/22/20,0.62,99.38
Louisiana,6/22/20,4.16,95.84
Maine,6/22/20,89.86,10.14
Maryland,6/22/20,99.98,0.02
Massachusetts,6/22/20,99.98,0.02
Michigan,6/22/20,90.03,9.97
Minnesota,6/22/20,85.42,14.58
Mississippi,6/22/20,4.55,95.45
Missouri,6/22/20,9.32,90.68
Montana,6/22/20,11.32,88.68
Nebraska,6/22/20,1.78,98.22
Nevada,6/22/20,81.11,18.89
New Hampshire,6/22/20,82.39,17.61
New Jersey,6/22/20,98.98,1.02
New Mexico,6/22/20,96.64,3.36
New York,6/22/20,99.93,0.07
North Carolina,6/22/20,64.48,35.52
North Dakota,6/22/20,0.14,99.86
Ohio,6/22/20,40,60
Oklahoma,6/22/20,0.06,99.94
Oregon,6/22/20,97.4,2.6
Pennsylvania,6/22/20,81.86,18.14
Rhode Island,6/22/20,99.53,0.47
South Carolina,6/22/20,11.26,88.74
South Dakota,6/22/20,1.07,98.93
Tennessee,6/22/20,1.5,98.5
Texas,6/22/20,29.09,70.91
Utah,6/22/20,2.56,97.44
Vermont,6/22/20,99.99,0.01
Virginia,6/22/20,91.2,8.8
Washington,6/22/20,99.27,0.73
West Virginia,6/22/20,0.12,99.88
Wisconsin,6/22/20,80.16,19.84
Wyoming,6/22/20,0,100
Maine CD-1,6/22/20,99.62,0.38
Maine CD-2,6/22/20,54.96,45.04
Nebraska CD-1,6/22/20,3.96,96.04
Nebraska CD-2,6/22/20,59.26,40.74
Nebraska CD-3,6/22/20,0,100
US,6/22/20,81.14,18.86
Alabama,6/23/20,0.54,99.46
Alaska,6/23/20,17.17,82.83
Arizona,6/23/20,60.96,39.04
Arkansas,6/23/20,0.89,99.11
California,6/23/20,99.98,0.02
Colorado,6/23/20,91.25,8.75
Connecticut,6/23/20,99.02,0.98
Delaware,6/23/20,99.42,0.58
District of Columbia,6/23/20,100,0
Florida,6/23/20,73.97,26.03
Georgia,6/23/20,44.95,55.05
Hawaii,6/23/20,100,0
Idaho,6/23/20,0.3,99.7
Illinois,6/23/20,98.99,1.01
Indiana,6/23/20,7.38,92.62
Iowa,6/23/20,45.66,54.34
Kansas,6/23/20,5.19,94.81
Kentucky,6/23/20,0.49,99.51
Louisiana,6/23/20,4,96
Maine,6/23/20,89.8,10.2
Maryland,6/23/20,99.96,0.04
Massachusetts,6/23/20,99.98,0.02
Michigan,6/23/20,89.2,10.8
Minnesota,6/23/20,84.68,15.32
Mississippi,6/23/20,4.66,95.34
Missouri,6/23/20,8.68,91.32
Montana,6/23/20,11,89
Nebraska,6/23/20,1.8,98.2
Nevada,6/23/20,80.83,19.17
New Hampshire,6/23/20,81.76,18.24
New Jersey,6/23/20,98.9,1.1
New Mexico,6/23/20,96.46,3.54
New York,6/23/20,99.92,0.08
North Carolina,6/23/20,61.77,38.23
North Dakota,6/23/20,0.14,99.86
Ohio,6/23/20,38.59,61.41
Oklahoma,6/23/20,0.08,99.92
Oregon,6/23/20,97.25,2.75
Pennsylvania,6/23/20,80.06,19.94
Rhode Island,6/23/20,99.49,0.51
South Carolina,6/23/20,10.86,89.14
South Dakota,6/23/20,1.08,98.92
Tennessee,6/23/20,1.44,98.56
Texas,6/23/20,30.18,69.82
Utah,6/23/20,2.34,97.66
Vermont,6/23/20,99.99,0.01
Virginia,6/23/20,91.06,8.94
Washington,6/23/20,99.16,0.84
West Virginia,6/23/20,0.12,99.88
Wisconsin,6/23/20,79.37,20.63
Wyoming,6/23/20,0.02,99.98
Maine CD-1,6/23/20,99.64,0.36
Maine CD-2,6/23/20,53.65,46.35
Nebraska CD-1,6/23/20,3.82,96.18
Nebraska CD-2,6/23/20,57.46,42.54
Nebraska CD-3,6/23/20,0,100
US,6/23/20,80.2,19.8
Alabama,6/24/20,0.54,99.46
Alaska,6/24/20,17.85,82.15
Arizona,6/24/20,61.72,38.28
Arkansas,6/24/20,0.86,99.14
California,6/24/20,99.98,0.02
Colorado,6/24/20,91.7,8.3
Connecticut,6/24/20,99.02,0.98
Delaware,6/24/20,99.23,0.77
District of Columbia,6/24/20,100,0
Florida,6/24/20,74.68,25.32
Georgia,6/24/20,46.37,53.63
Hawaii,6/24/20,100,0
Idaho,6/24/20,0.21,99.79
Illinois,6/24/20,99,1
Indiana,6/24/20,7.47,92.53
Iowa,6/24/20,47.06,52.94
Kansas,6/24/20,5.03,94.97
Kentucky,6/24/20,0.54,99.46
Louisiana,6/24/20,4.03,95.97
Maine,6/24/20,89.75,10.25
Maryland,6/24/20,99.96,0.04
Massachusetts,6/24/20,99.98,0.02
Michigan,6/24/20,89.49,10.51
Minnesota,6/24/20,84.74,15.26
Mississippi,6/24/20,4.55,95.45
Missouri,6/24/20,9.52,90.48
Montana,6/24/20,11.03,88.97
Nebraska,6/24/20,1.75,98.25
Nevada,6/24/20,81.35,18.65
New Hampshire,6/24/20,81.75,18.25
New Jersey,6/24/20,98.92,1.08
New Mexico,6/24/20,96.65,3.35
New York,6/24/20,99.92,0.08
North Carolina,6/24/20,62.19,37.81
North Dakota,6/24/20,0.19,99.81
Ohio,6/24/20,39.1,60.9
Oklahoma,6/24/20,0.07,99.93
Oregon,6/24/20,97.59,2.41
Pennsylvania,6/24/20,80.72,19.28
Rhode Island,6/24/20,99.54,0.46
South Carolina,6/24/20,11.06,88.94
South Dakota,6/24/20,1.2,98.8
Tennessee,6/24/20,1.46,98.54
Texas,6/24/20,30.52,69.48
Utah,6/24/20,2.39,97.61
Vermont,6/24/20,99.99,0.01
Virginia,6/24/20,91.05,8.95
Washington,6/24/20,99.3,0.7
West Virginia,6/24/20,0.11,99.89
Wisconsin,6/24/20,79.54,20.46
Wyoming,6/24/20,0.01,99.99
Maine CD-1,6/24/20,99.65,0.35
Maine CD-2,6/24/20,54.35,45.65
Nebraska CD-1,6/24/20,4.02,95.98
Nebraska CD-2,6/24/20,58.45,41.55
