date,state,dem_price,rep_price
2020/08/13,VT,0.97,0.04
2020/08/14,VT,0.97,0.04
2020/08/15,VT,0.97,0.04
2020/08/16,VT,0.97,0.04
2020/08/17,VT,0.97,0.04
2020/08/18,VT,0.97,0.04
2020/08/19,VT,0.97,0.03
2020/08/20,VT,0.97,0.03
2020/08/21,VT,0.97,0.03
2020/08/22,VT,0.97,0.03
2020/08/23,VT,0.97,0.03
2020/08/24,VT,0.97,0.03
2020/08/25,VT,0.97,0.03
2020/08/26,VT,0.98,0.04
2020/08/27,VT,0.98,0.05
2020/08/28,VT,0.96,0.05
2020/08/29,VT,0.96,0.04
2020/08/30,VT,0.96,0.05
2020/08/31,VT,0.96,0.05
2020/09/01,VT,0.96,0.05
2020/09/02,VT,0.95,0.05
2020/09/03,VT,0.95,0.05
2020/09/04,VT,0.95,0.04
2020/09/05,VT,0.95,0.04
2020/09/06,VT,0.95,0.05
2020/09/07,VT,0.95,0.05
2020/09/08,VT,0.96,0.04
2020/09/09,VT,0.96,0.04
2020/09/10,VT,0.96,0.04
2020/09/11,VT,0.95,0.04
2020/09/12,VT,0.96,0.05
2020/09/13,VT,0.96,0.05
2020/09/14,VT,0.96,0.05
2020/09/15,VT,0.96,0.04
2020/09/16,VT,0.96,0.05
2020/09/17,VT,0.96,0.04
2020/09/18,VT,0.95,0.05
2020/09/19,VT,0.95,0.05
2020/09/20,VT,0.96,0.05
2020/09/21,VT,0.96,0.05
2020/09/22,VT,0.95,0.05
2020/09/23,VT,0.95,0.06
2020/09/24,VT,0.95,0.06
2020/09/25,VT,0.95,0.06
2020/09/26,VT,0.95,0.06
2020/09/27,VT,0.95,0.06
2020/09/28,VT,0.95,0.05
2020/09/29,VT,0.95,0.06
2020/09/30,VT,0.96,0.05
2020/10/01,VT,0.96,0.06
2020/10/02,VT,0.96,0.05
2020/10/03,VT,0.96,0.05
2020/10/04,VT,0.96,0.05
2020/10/05,VT,0.96,0.05
2020/10/06,VT,0.96,0.05
2020/10/07,VT,0.96,0.05
2020/10/08,VT,0.96,0.05
2020/10/09,VT,0.96,0.05
2020/10/10,VT,0.96,0.05
2020/10/11,VT,0.96,0.05
2020/10/12,VT,0.96,0.05
2020/10/13,VT,0.96,0.05
2020/10/14,VT,0.95,0.05
2020/10/15,VT,0.96,0.05
2020/10/16,VT,0.95,0.06
2020/10/17,VT,0.95,0.05
2020/10/18,VT,0.96,0.05
2020/10/19,VT,0.94,0.06
2020/10/20,VT,0.94,0.06
2020/10/21,VT,0.94,0.06
2020/10/22,VT,0.93,0.05
2020/10/23,VT,0.95,0.05
2020/10/24,VT,0.94,0.05
2020/10/25,VT,0.95,0.05
2020/10/26,VT,0.95,0.05
2020/10/27,VT,0.94,0.06
2020/10/28,VT,0.94,0.06
2020/10/29,VT,0.95,0.06
2020/10/30,VT,0.96,0.04
2020/10/31,VT,0.96,0.04
2020/08/03,WA,0.94,0.07
2020/08/04,WA,0.93,0.08
2020/08/05,WA,0.93,0.07
2020/08/06,WA,0.93,0.08
2020/08/07,WA,0.93,0.07
2020/08/08,WA,0.93,0.06
2020/08/09,WA,0.94,0.07
2020/08/10,WA,0.94,0.08
2020/08/11,WA,0.94,0.08
2020/08/12,WA,0.92,0.08
2020/08/13,WA,0.94,0.07
2020/08/14,WA,0.93,0.07
2020/08/15,WA,0.94,0.07
2020/08/16,WA,0.94,0.07
2020/08/17,WA,0.94,0.07
2020/08/18,WA,0.94,0.07
2020/08/19,WA,0.94,0.06
2020/08/20,WA,0.94,0.06
2020/08/21,WA,0.94,0.06
2020/08/22,WA,0.94,0.06
2020/08/23,WA,0.94,0.06
2020/08/24,WA,0.94,0.07
2020/08/25,WA,0.93,0.07
2020/08/26,WA,0.94,0.06
2020/08/27,WA,0.94,0.07
2020/08/28,WA,0.94,0.06
2020/08/29,WA,0.93,0.07
2020/08/30,WA,0.94,0.08
2020/08/31,WA,0.94,0.07
2020/09/01,WA,0.93,0.07
2020/09/02,WA,0.94,0.07
2020/09/03,WA,0.94,0.07
2020/09/04,WA,0.94,0.06
2020/09/05,WA,0.94,0.06
2020/09/06,WA,0.94,0.07
2020/09/07,WA,0.94,0.06
2020/09/08,WA,0.94,0.06
2020/09/09,WA,0.94,0.07
2020/09/10,WA,0.95,0.07
2020/09/11,WA,0.94,0.06
2020/09/12,WA,0.94,0.07
2020/09/13,WA,0.94,0.06
2020/09/14,WA,0.95,0.07
2020/09/15,WA,0.95,0.06
2020/09/16,WA,0.95,0.06
2020/09/17,WA,0.95,0.06
2020/09/18,WA,0.94,0.06
2020/09/19,WA,0.94,0.06
2020/09/20,WA,0.94,0.07
2020/09/21,WA,0.94,0.07
2020/09/22,WA,0.95,0.07
2020/09/23,WA,0.94,0.07
2020/09/24,WA,0.94,0.07
2020/09/25,WA,0.94,0.07
2020/09/26,WA,0.95,0.07
2020/09/27,WA,0.94,0.07
2020/09/28,WA,0.95,0.06
2020/09/29,WA,0.94,0.06
2020/09/30,WA,0.95,0.06
2020/10/01,WA,0.95,0.06
2020/10/02,WA,0.94,0.05
2020/10/03,WA,0.95,0.05
2020/10/04,WA,0.95,0.06
2020/10/05,WA,0.95,0.06
2020/10/06,WA,0.95,0.05
2020/10/07,WA,0.96,0.06
2020/10/08,WA,0.95,0.06
2020/10/09,WA,0.95,0.06
2020/10/10,WA,0.95,0.07
2020/10/11,WA,0.95,0.06
2020/10/12,WA,0.95,0.06
2020/10/13,WA,0.94,0.06
2020/10/14,WA,0.95,0.07
2020/10/15,WA,0.94,0.06
2020/10/16,WA,0.93,0.07
2020/10/17,WA,0.94,0.07
2020/10/18,WA,0.93,0.08
2020/10/19,WA,0.92,0.08
2020/10/20,WA,0.94,0.07
2020/10/21,WA,0.93,0.07
2020/10/22,WA,0.94,0.08
2020/10/23,WA,0.93,0.09
2020/10/24,WA,0.94,0.08
2020/10/25,WA,0.94,0.07
2020/10/26,WA,0.94,0.07
2020/10/27,WA,0.93,0.07
2020/10/28,WA,0.94,0.07
2020/10/29,WA,0.94,0.06
2020/10/30,WA,0.95,0.05
2020/10/31,WA,0.94,0.05
2020/08/03,WI,0.69,0.34
2020/08/04,WI,0.69,0.33
2020/08/05,WI,0.7,0.34
2020/08/06,WI,0.68,0.33
2020/08/07,WI,0.67,0.34
2020/08/08,WI,0.67,0.34
2020/08/09,WI,0.66,0.34
2020/08/10,WI,0.67,0.34
2020/08/11,WI,0.67,0.37
2020/08/12,WI,0.66,0.36
2020/08/13,WI,0.68,0.35
2020/08/14,WI,0.67,0.35
2020/08/15,WI,0.67,0.35
2020/08/16,WI,0.67,0.35
2020/08/17,WI,0.64,0.37
2020/08/18,WI,0.65,0.36
2020/08/19,WI,0.66,0.36
2020/08/20,WI,0.67,0.35
2020/08/21,WI,0.66,0.35
2020/08/22,WI,0.66,0.35
2020/08/23,WI,0.66,0.36
2020/08/24,WI,0.64,0.38
2020/08/25,WI,0.63,0.39
2020/08/26,WI,0.59,0.41
2020/08/27,WI,0.57,0.45
2020/08/28,WI,0.57,0.44
2020/08/29,WI,0.56,0.46
2020/08/30,WI,0.56,0.45
2020/08/31,WI,0.55,0.47
2020/09/01,WI,0.58,0.45
2020/09/02,WI,0.63,0.38
2020/09/03,WI,0.64,0.4
2020/09/04,WI,0.63,0.41
2020/09/05,WI,0.64,0.39
2020/09/06,WI,0.64,0.39
2020/09/07,WI,0.64,0.39
2020/09/08,WI,0.64,0.37
2020/09/09,WI,0.65,0.37
2020/09/10,WI,0.66,0.36
2020/09/11,WI,0.66,0.37
2020/09/12,WI,0.66,0.37
2020/09/13,WI,0.65,0.37
2020/09/14,WI,0.65,0.37
2020/09/15,WI,0.67,0.35
2020/09/16,WI,0.68,0.35
2020/09/17,WI,0.67,0.36
2020/09/18,WI,0.68,0.36
2020/09/19,WI,0.68,0.35
2020/09/20,WI,0.66,0.35
2020/09/21,WI,0.65,0.36
2020/09/22,WI,0.64,0.36
2020/09/23,WI,0.67,0.37
2020/09/24,WI,0.67,0.36
2020/09/25,WI,0.67,0.35
2020/09/26,WI,0.64,0.36
2020/09/27,WI,0.67,0.35
2020/09/28,WI,0.68,0.33
2020/09/29,WI,0.68,0.33
2020/09/30,WI,0.7,0.31
2020/10/01,WI,0.75,0.29
2020/10/02,WI,0.74,0.29
2020/10/03,WI,0.74,0.27
2020/10/04,WI,0.73,0.31
2020/10/05,WI,0.71,0.32
2020/10/06,WI,0.73,0.28
2020/10/07,WI,0.77,0.27
2020/10/08,WI,0.74,0.28
2020/10/09,WI,0.73,0.28
2020/10/10,WI,0.72,0.31
2020/10/11,WI,0.72,0.3
2020/10/12,WI,0.72,0.31
2020/10/13,WI,0.7,0.31
2020/10/14,WI,0.71,0.32
2020/10/15,WI,0.71,0.31
2020/10/16,WI,0.72,0.31
2020/10/17,WI,0.72,0.31
2020/10/18,WI,0.71,0.31
2020/10/19,WI,0.69,0.35
2020/10/20,WI,0.67,0.36
2020/10/21,WI,0.69,0.33
2020/10/22,WI,0.67,0.35
2020/10/23,WI,0.65,0.37
2020/10/24,WI,0.63,0.38
2020/10/25,WI,0.66,0.36
2020/10/26,WI,0.67,0.35
2020/10/27,WI,0.64,0.36
2020/10/28,WI,0.72,0.31
2020/10/29,WI,0.73,0.3
2020/10/30,WI,0.73,0.31
2020/10/31,WI,0.68,0.34
2020/08/03,WV,0.07,0.94
2020/08/04,WV,0.07,0.94
2020/08/05,WV,0.06,0.94
2020/08/06,WV,0.06,0.94
2020/08/07,WV,0.06,0.94
2020/08/08,WV,0.06,0.94
2020/08/09,WV,0.07,0.94
2020/08/10,WV,0.07,0.94
2020/08/11,WV,0.07,0.95
2020/08/12,WV,0.07,0.95
2020/08/13,WV,0.06,0.95
2020/08/14,WV,0.06,0.95
2020/08/15,WV,0.05,0.95
2020/08/16,WV,0.05,0.95
2020/08/17,WV,0.05,0.95
2020/08/18,WV,0.05,0.95
2020/08/19,WV,0.05,0.95
2020/08/20,WV,0.05,0.95
2020/08/21,WV,0.05,0.96
2020/08/22,WV,0.04,0.96
2020/08/23,WV,0.04,0.95
2020/08/24,WV,0.04,0.95
2020/08/25,WV,0.04,0.95
2020/08/26,WV,0.04,0.96
2020/08/27,WV,0.04,0.96
2020/08/28,WV,0.05,0.96
2020/08/29,WV,0.05,0.96
2020/08/30,WV,0.05,0.96
2020/08/31,WV,0.05,0.96
2020/09/01,WV,0.05,0.96
2020/09/02,WV,0.05,0.96
2020/09/03,WV,0.05,0.96
2020/09/04,WV,0.05,0.96
2020/09/05,WV,0.05,0.96
2020/09/06,WV,0.04,0.96
2020/09/07,WV,0.04,0.96
2020/09/08,WV,0.04,0.95
2020/09/09,WV,0.05,0.95
2020/09/10,WV,0.05,0.95
2020/09/11,WV,0.05,0.95
2020/09/12,WV,0.05,0.96
2020/09/13,WV,0.05,0.96
2020/09/14,WV,0.05,0.96
2020/09/15,WV,0.05,0.96
2020/09/16,WV,0.05,0.96
2020/09/17,WV,0.04,0.95
2020/09/18,WV,0.05,0.96
2020/09/19,WV,0.04,0.96
2020/09/20,WV,0.04,0.95
2020/09/21,WV,0.04,0.95
2020/09/22,WV,0.04,0.96
2020/09/23,WV,0.05,0.96
2020/09/24,WV,0.05,0.96
2020/09/25,WV,0.05,0.95
2020/09/26,WV,0.05,0.95
2020/09/27,WV,0.05,0.95
2020/09/28,WV,0.05,0.95
2020/09/29,WV,0.05,0.95
2020/09/30,WV,0.04,0.96
2020/10/01,WV,0.05,0.95
2020/10/02,WV,0.04,0.96
2020/10/03,WV,0.05,0.95
2020/10/04,WV,0.04,0.96
2020/10/05,WV,0.04,0.96
2020/10/06,WV,0.05,0.96
2020/10/07,WV,0.04,0.96
2020/10/08,WV,0.04,0.96
2020/10/09,WV,0.05,0.96
2020/10/10,WV,0.05,0.97
2020/10/11,WV,0.05,0.96
2020/10/12,WV,0.04,0.95
2020/10/13,WV,0.04,0.95
2020/10/14,WV,0.04,0.96
2020/10/15,WV,0.05,0.97
2020/10/16,WV,0.04,0.96
2020/10/17,WV,0.04,0.96
2020/10/18,WV,0.04,0.96
2020/10/19,WV,0.05,0.96
2020/10/20,WV,0.05,0.96
2020/10/21,WV,0.04,0.96
2020/10/22,WV,0.04,0.97
2020/10/23,WV,0.04,0.97
2020/10/24,WV,0.04,0.97
2020/10/25,WV,0.04,0.97
2020/10/26,WV,0.04,0.96
2020/10/27,WV,0.04,0.97
2020/10/28,WV,0.04,0.97
2020/10/29,WV,0.03,0.96
2020/10/30,WV,0.03,0.97
2020/10/31,WV,0.02,0.97
2020/08/03,WY,0.06,0.96
2020/08/04,WY,0.06,0.96
2020/08/05,WY,0.06,0.95
2020/08/06,WY,0.06,0.95
2020/08/07,WY,0.06,0.95
2020/08/08,WY,0.05,0.95
2020/08/09,WY,0.05,0.95
2020/08/10,WY,0.05,0.95
2020/08/11,WY,0.05,0.95
2020/08/12,WY,0.06,0.95
2020/08/13,WY,0.05,0.95
2020/08/14,WY,0.05,0.96
2020/08/15,WY,0.05,0.96
2020/08/16,WY,0.05,0.96
2020/08/17,WY,0.05,0.96
2020/08/18,WY,0.04,0.96
2020/08/19,WY,0.04,0.96
2020/08/20,WY,0.04,0.97
2020/08/21,WY,0.04,0.97
2020/08/22,WY,0.04,0.97
2020/08/23,WY,0.04,0.96
2020/08/24,WY,0.03,0.97
2020/08/25,WY,0.03,0.97
2020/08/26,WY,0.03,0.97
2020/08/27,WY,0.04,0.97
2020/08/28,WY,0.04,0.96
2020/08/29,WY,0.04,0.96
2020/08/30,WY,0.04,0.95
2020/08/31,WY,0.04,0.97
2020/09/01,WY,0.04,0.96
2020/09/02,WY,0.04,0.96
2020/09/03,WY,0.04,0.97
2020/09/04,WY,0.04,0.97
2020/09/05,WY,0.04,0.97
2020/09/06,WY,0.03,0.97
2020/09/07,WY,0.04,0.96
2020/09/08,WY,0.04,0.96
2020/09/09,WY,0.04,0.96
2020/09/10,WY,0.04,0.97
2020/09/11,WY,0.05,0.97
2020/09/12,WY,0.04,0.97
2020/09/13,WY,0.04,0.97
2020/09/14,WY,0.04,0.97
2020/09/15,WY,0.04,0.97
2020/09/16,WY,0.04,0.97
2020/09/17,WY,0.04,0.97
2020/09/18,WY,0.04,0.97
2020/09/19,WY,0.04,0.96
2020/09/20,WY,0.04,0.97
2020/09/21,WY,0.04,0.97
2020/09/22,WY,0.04,0.97
2020/09/23,WY,0.04,0.97
2020/09/24,WY,0.04,0.97
2020/09/25,WY,0.04,0.97
2020/09/26,WY,0.04,0.97
2020/09/27,WY,0.04,0.97
2020/09/28,WY,0.04,0.97
2020/09/29,WY,0.04,0.97
2020/09/30,WY,0.04,0.97
2020/10/01,WY,0.04,0.97
2020/10/02,WY,0.04,0.96
2020/10/03,WY,0.04,0.95
2020/10/04,WY,0.04,0.95
2020/10/05,WY,0.05,0.96
2020/10/06,WY,0.04,0.97
2020/10/07,WY,0.04,0.96
2020/10/08,WY,0.04,0.97
2020/10/09,WY,0.04,0.97
2020/10/10,WY,0.04,0.96
2020/10/11,WY,0.04,0.97
2020/10/12,WY,0.04,0.97
2020/10/13,WY,0.04,0.97
2020/10/14,WY,0.04,0.97
2020/10/15,WY,0.04,0.96
2020/10/16,WY,0.04,0.96
2020/10/17,WY,0.03,0.96
2020/10/18,WY,0.05,0.97
2020/10/19,WY,0.04,0.96
2020/10/20,WY,0.04,0.97
2020/10/21,WY,0.03,0.97
2020/10/22,WY,0.04,0.96
2020/10/23,WY,0.03,0.98
2020/10/24,WY,0.03,0.96
2020/10/25,WY,0.04,0.98
2020/10/26,WY,0.03,0.97
2020/10/27,WY,0.03,0.97
2020/10/28,WY,0.03,0.97
2020/10/29,WY,0.04,0.97
2020/10/30,WY,0.02,0.98
2020/10/31,WY,0.02,0.98
