date,party,win_prob,state
2020-08-30,democratic,0.835,Michigan
2020-08-30,republican,0.165,Michigan
2020-08-31,democratic,0.843,Michigan
2020-08-31,republican,0.157,Michigan
2020-09-01,democratic,0.82,Michigan
2020-09-01,republican,0.18,Michigan
2020-09-02,democratic,0.8290000000000001,Michigan
2020-09-02,republican,0.171,Michigan
2020-09-03,democratic,0.818,Michigan
2020-09-03,republican,0.182,Michigan
2020-09-04,democratic,0.823,Michigan
2020-09-04,republican,0.177,Michigan
2020-09-05,democratic,0.821,Michigan
2020-09-05,republican,0.179,Michigan
2020-09-06,democratic,0.8290000000000001,Michigan
2020-09-06,republican,0.171,Michigan
2020-09-07,democratic,0.841,Michigan
2020-09-07,republican,0.159,Michigan
2020-09-08,democratic,0.8440000000000001,Michigan
2020-09-08,republican,0.156,Michigan
2020-09-09,democratic,0.873,Michigan
2020-09-09,republican,0.127,Michigan
2020-09-10,democratic,0.8690000000000001,Michigan
2020-09-10,republican,0.131,Michigan
2020-09-11,democratic,0.857,Michigan
2020-09-11,republican,0.14300000000000002,Michigan
2020-09-12,democratic,0.855,Michigan
2020-09-12,republican,0.145,Michigan
2020-09-13,democratic,0.8590000000000001,Michigan
2020-09-13,republican,0.141,Michigan
2020-09-14,democratic,0.866,Michigan
2020-09-14,republican,0.134,Michigan
2020-09-15,democratic,0.867,Michigan
2020-09-15,republican,0.133,Michigan
2020-09-16,democratic,0.884,Michigan
2020-09-16,republican,0.11599999999999999,Michigan
2020-09-17,democratic,0.8859999999999999,Michigan
2020-09-17,republican,0.114,Michigan
2020-09-18,democratic,0.8959999999999999,Michigan
2020-09-18,republican,0.10400000000000001,Michigan
2020-09-19,democratic,0.8909999999999999,Michigan
2020-09-19,republican,0.109,Michigan
2020-09-20,democratic,0.894,Michigan
2020-09-20,republican,0.106,Michigan
2020-09-21,democratic,0.889,Michigan
2020-09-21,republican,0.111,Michigan
2020-09-22,democratic,0.885,Michigan
2020-09-22,republican,0.115,Michigan
2020-09-23,democratic,0.892,Michigan
2020-09-23,republican,0.10800000000000001,Michigan
2020-09-24,democratic,0.887,Michigan
2020-09-24,republican,0.113,Michigan
2020-09-25,democratic,0.883,Michigan
2020-09-25,republican,0.11699999999999999,Michigan
2020-09-26,democratic,0.8809999999999999,Michigan
2020-09-26,republican,0.11900000000000001,Michigan
2020-09-27,democratic,0.882,Michigan
2020-09-27,republican,0.11800000000000001,Michigan
2020-09-28,democratic,0.882,Michigan
2020-09-28,republican,0.11800000000000001,Michigan
2020-09-29,democratic,0.893,Michigan
2020-09-29,republican,0.107,Michigan
2020-09-30,democratic,0.905,Michigan
2020-09-30,republican,0.095,Michigan
2020-10-01,democratic,0.9159999999999999,Michigan
2020-10-01,republican,0.084,Michigan
2020-03-01,democratic,0.607,Minnesota
2020-03-01,republican,0.39299999999999996,Minnesota
2020-03-02,democratic,0.5770000000000001,Minnesota
2020-03-02,republican,0.423,Minnesota
2020-03-03,democratic,0.583,Minnesota
2020-03-03,republican,0.41700000000000004,Minnesota
2020-03-04,democratic,0.5920000000000001,Minnesota
2020-03-04,republican,0.408,Minnesota
2020-03-05,democratic,0.606,Minnesota
2020-03-05,republican,0.39399999999999996,Minnesota
2020-03-06,democratic,0.629,Minnesota
2020-03-06,republican,0.371,Minnesota
2020-03-07,democratic,0.626,Minnesota
2020-03-07,republican,0.374,Minnesota
2020-03-08,democratic,0.573,Minnesota
2020-03-08,republican,0.42700000000000005,Minnesota
2020-03-09,democratic,0.593,Minnesota
2020-03-09,republican,0.40700000000000003,Minnesota
2020-03-10,democratic,0.603,Minnesota
2020-03-10,republican,0.397,Minnesota
2020-03-11,democratic,0.579,Minnesota
2020-03-11,republican,0.42100000000000004,Minnesota
2020-03-12,democratic,0.579,Minnesota
2020-03-12,republican,0.42100000000000004,Minnesota
2020-03-13,democratic,0.5820000000000001,Minnesota
2020-03-13,republican,0.418,Minnesota
2020-03-14,democratic,0.59,Minnesota
2020-03-14,republican,0.41,Minnesota
2020-03-15,democratic,0.597,Minnesota
2020-03-15,republican,0.40299999999999997,Minnesota
2020-03-16,democratic,0.617,Minnesota
2020-03-16,republican,0.38299999999999995,Minnesota
2020-03-17,democratic,0.626,Minnesota
2020-03-17,republican,0.374,Minnesota
2020-03-18,democratic,0.63,Minnesota
2020-03-18,republican,0.37,Minnesota
2020-03-19,democratic,0.631,Minnesota
2020-03-19,republican,0.369,Minnesota
2020-03-20,democratic,0.629,Minnesota
2020-03-20,republican,0.371,Minnesota
2020-03-21,democratic,0.627,Minnesota
2020-03-21,republican,0.373,Minnesota
2020-03-22,democratic,0.62,Minnesota
2020-03-22,republican,0.38,Minnesota
2020-03-23,democratic,0.623,Minnesota
2020-03-23,republican,0.377,Minnesota
2020-03-24,democratic,0.609,Minnesota
2020-03-24,republican,0.391,Minnesota
2020-03-25,democratic,0.606,Minnesota
2020-03-25,republican,0.39399999999999996,Minnesota
2020-03-26,democratic,0.602,Minnesota
2020-03-26,republican,0.39799999999999996,Minnesota
2020-03-27,democratic,0.589,Minnesota
2020-03-27,republican,0.41100000000000003,Minnesota
2020-03-28,democratic,0.5920000000000001,Minnesota
2020-03-28,republican,0.408,Minnesota
2020-03-29,democratic,0.595,Minnesota
2020-03-29,republican,0.405,Minnesota
2020-03-30,democratic,0.594,Minnesota
2020-03-30,republican,0.406,Minnesota
2020-03-31,democratic,0.596,Minnesota
2020-03-31,republican,0.40399999999999997,Minnesota
2020-04-01,democratic,0.609,Minnesota
2020-04-01,republican,0.391,Minnesota
2020-04-02,democratic,0.619,Minnesota
2020-04-02,republican,0.381,Minnesota
2020-04-03,democratic,0.625,Minnesota
2020-04-03,republican,0.375,Minnesota
2020-04-04,democratic,0.628,Minnesota
2020-04-04,republican,0.37200000000000005,Minnesota
2020-04-05,democratic,0.623,Minnesota
2020-04-05,republican,0.377,Minnesota
2020-04-06,democratic,0.626,Minnesota
2020-04-06,republican,0.374,Minnesota
2020-04-07,democratic,0.625,Minnesota
2020-04-07,republican,0.375,Minnesota
2020-04-08,democratic,0.623,Minnesota
2020-04-08,republican,0.377,Minnesota
2020-04-09,democratic,0.617,Minnesota
2020-04-09,republican,0.38299999999999995,Minnesota
2020-04-10,democratic,0.624,Minnesota
2020-04-10,republican,0.376,Minnesota
2020-04-11,democratic,0.625,Minnesota
2020-04-11,republican,0.375,Minnesota
2020-04-12,democratic,0.621,Minnesota
2020-04-12,republican,0.379,Minnesota
2020-04-13,democratic,0.654,Minnesota
2020-04-13,republican,0.34600000000000003,Minnesota
2020-04-14,democratic,0.655,Minnesota
2020-04-14,republican,0.345,Minnesota
2020-04-15,democratic,0.652,Minnesota
2020-04-15,republican,0.348,Minnesota
2020-04-16,democratic,0.6729999999999999,Minnesota
2020-04-16,republican,0.327,Minnesota
2020-04-17,democratic,0.69,Minnesota
2020-04-17,republican,0.31,Minnesota
2020-04-18,democratic,0.679,Minnesota
2020-04-18,republican,0.321,Minnesota
2020-04-19,democratic,0.68,Minnesota
2020-04-19,republican,0.32,Minnesota
2020-04-20,democratic,0.679,Minnesota
2020-04-20,republican,0.321,Minnesota
2020-04-21,democratic,0.682,Minnesota
2020-04-21,republican,0.318,Minnesota
2020-04-22,democratic,0.711,Minnesota
2020-04-22,republican,0.289,Minnesota
2020-04-23,democratic,0.7290000000000001,Minnesota
2020-04-23,republican,0.271,Minnesota
2020-04-24,democratic,0.73,Minnesota
2020-04-24,republican,0.27,Minnesota
2020-04-25,democratic,0.736,Minnesota
2020-04-25,republican,0.264,Minnesota
2020-04-26,democratic,0.74,Minnesota
2020-04-26,republican,0.26,Minnesota
2020-04-27,democratic,0.72,Minnesota
2020-04-27,republican,0.28,Minnesota
2020-04-28,democratic,0.7190000000000001,Minnesota
2020-04-28,republican,0.281,Minnesota
2020-04-29,democratic,0.723,Minnesota
2020-04-29,republican,0.27699999999999997,Minnesota
2020-04-30,democratic,0.72,Minnesota
2020-04-30,republican,0.28,Minnesota
2020-05-01,democratic,0.711,Minnesota
2020-05-01,republican,0.289,Minnesota
2020-05-02,democratic,0.738,Minnesota
2020-05-02,republican,0.262,Minnesota
2020-05-03,democratic,0.757,Minnesota
2020-05-03,republican,0.243,Minnesota
2020-05-04,democratic,0.782,Minnesota
2020-05-04,republican,0.218,Minnesota
2020-05-05,democratic,0.7809999999999999,Minnesota
2020-05-05,republican,0.21899999999999997,Minnesota
2020-05-06,democratic,0.7959999999999999,Minnesota
2020-05-06,republican,0.204,Minnesota
2020-05-07,democratic,0.7929999999999999,Minnesota
2020-05-07,republican,0.207,Minnesota
2020-05-08,democratic,0.7929999999999999,Minnesota
2020-05-08,republican,0.207,Minnesota
2020-05-09,democratic,0.799,Minnesota
2020-05-09,republican,0.201,Minnesota
2020-05-10,democratic,0.7979999999999999,Minnesota
2020-05-10,republican,0.20199999999999999,Minnesota
2020-05-11,democratic,0.8079999999999999,Minnesota
2020-05-11,republican,0.192,Minnesota
2020-05-12,democratic,0.804,Minnesota
2020-05-12,republican,0.196,Minnesota
2020-05-13,democratic,0.797,Minnesota
2020-05-13,republican,0.203,Minnesota
2020-05-14,democratic,0.795,Minnesota
2020-05-14,republican,0.205,Minnesota
2020-05-15,democratic,0.8,Minnesota
2020-05-15,republican,0.2,Minnesota
2020-05-16,democratic,0.8009999999999999,Minnesota
2020-05-16,republican,0.19899999999999998,Minnesota
2020-05-17,democratic,0.8009999999999999,Minnesota
2020-05-17,republican,0.19899999999999998,Minnesota
2020-05-18,democratic,0.8009999999999999,Minnesota
2020-05-18,republican,0.19899999999999998,Minnesota
2020-05-19,democratic,0.799,Minnesota
2020-05-19,republican,0.201,Minnesota
2020-05-20,democratic,0.789,Minnesota
2020-05-20,republican,0.21100000000000002,Minnesota
2020-05-21,democratic,0.8290000000000001,Minnesota
2020-05-21,republican,0.171,Minnesota
2020-05-22,democratic,0.8190000000000001,Minnesota
2020-05-22,republican,0.18100000000000002,Minnesota
2020-05-23,democratic,0.8220000000000001,Minnesota
2020-05-23,republican,0.17800000000000002,Minnesota
2020-05-24,democratic,0.8079999999999999,Minnesota
2020-05-24,republican,0.192,Minnesota
2020-05-25,democratic,0.8079999999999999,Minnesota
2020-05-25,republican,0.192,Minnesota
2020-05-26,democratic,0.816,Minnesota
2020-05-26,republican,0.184,Minnesota
2020-05-27,democratic,0.807,Minnesota
2020-05-27,republican,0.193,Minnesota
2020-05-28,democratic,0.807,Minnesota
2020-05-28,republican,0.193,Minnesota
2020-05-29,democratic,0.809,Minnesota
2020-05-29,republican,0.191,Minnesota
2020-05-30,democratic,0.815,Minnesota
2020-05-30,republican,0.185,Minnesota
2020-05-31,democratic,0.8190000000000001,Minnesota
2020-05-31,republican,0.18100000000000002,Minnesota
2020-06-01,democratic,0.8320000000000001,Minnesota
2020-06-01,republican,0.168,Minnesota
2020-06-02,democratic,0.83,Minnesota
2020-06-02,republican,0.17,Minnesota
2020-06-03,democratic,0.8270000000000001,Minnesota
2020-06-03,republican,0.17300000000000001,Minnesota
2020-06-04,democratic,0.825,Minnesota
2020-06-04,republican,0.175,Minnesota
2020-06-05,democratic,0.823,Minnesota
2020-06-05,republican,0.177,Minnesota
2020-06-06,democratic,0.8240000000000001,Minnesota
2020-06-06,republican,0.17600000000000002,Minnesota
2020-06-07,democratic,0.8390000000000001,Minnesota
2020-06-07,republican,0.161,Minnesota
2020-06-08,democratic,0.8440000000000001,Minnesota
2020-06-08,republican,0.156,Minnesota
2020-06-09,democratic,0.86,Minnesota
2020-06-09,republican,0.14,Minnesota
2020-06-10,democratic,0.862,Minnesota
2020-06-10,republican,0.138,Minnesota
2020-06-11,democratic,0.872,Minnesota
2020-06-11,republican,0.128,Minnesota
2020-06-12,democratic,0.878,Minnesota
2020-06-12,republican,0.122,Minnesota
2020-06-13,democratic,0.868,Minnesota
2020-06-13,republican,0.132,Minnesota
2020-06-14,democratic,0.873,Minnesota
2020-06-14,republican,0.127,Minnesota
2020-06-15,democratic,0.8809999999999999,Minnesota
2020-06-15,republican,0.11900000000000001,Minnesota
2020-06-16,democratic,0.8809999999999999,Minnesota
2020-06-16,republican,0.11900000000000001,Minnesota
2020-06-17,democratic,0.884,Minnesota
2020-06-17,republican,0.11599999999999999,Minnesota
2020-06-18,democratic,0.8759999999999999,Minnesota
2020-06-18,republican,0.124,Minnesota
2020-06-19,democratic,0.87,Minnesota
2020-06-19,republican,0.13,Minnesota
2020-06-20,democratic,0.898,Minnesota
2020-06-20,republican,0.102,Minnesota
2020-06-21,democratic,0.903,Minnesota
2020-06-21,republican,0.09699999999999999,Minnesota
2020-06-22,democratic,0.8909999999999999,Minnesota
2020-06-22,republican,0.109,Minnesota
2020-06-23,democratic,0.894,Minnesota
2020-06-23,republican,0.106,Minnesota
2020-06-24,democratic,0.893,Minnesota
2020-06-24,republican,0.107,Minnesota
2020-06-25,democratic,0.9009999999999999,Minnesota
2020-06-25,republican,0.099,Minnesota
2020-06-26,democratic,0.899,Minnesota
2020-06-26,republican,0.10099999999999999,Minnesota
2020-06-27,democratic,0.899,Minnesota
2020-06-27,republican,0.10099999999999999,Minnesota
2020-06-28,democratic,0.893,Minnesota
2020-06-28,republican,0.107,Minnesota
2020-06-29,democratic,0.892,Minnesota
2020-06-29,republican,0.10800000000000001,Minnesota
2020-06-30,democratic,0.8959999999999999,Minnesota
2020-06-30,republican,0.10400000000000001,Minnesota
2020-07-01,democratic,0.905,Minnesota
2020-07-01,republican,0.095,Minnesota
2020-07-02,democratic,0.897,Minnesota
2020-07-02,republican,0.10300000000000001,Minnesota
2020-07-03,democratic,0.897,Minnesota
2020-07-03,republican,0.10300000000000001,Minnesota
2020-07-04,democratic,0.894,Minnesota
2020-07-04,republican,0.106,Minnesota
2020-07-05,democratic,0.894,Minnesota
2020-07-05,republican,0.106,Minnesota
2020-07-06,democratic,0.892,Minnesota
2020-07-06,republican,0.10800000000000001,Minnesota
2020-07-07,democratic,0.889,Minnesota
2020-07-07,republican,0.111,Minnesota
2020-07-08,democratic,0.89,Minnesota
2020-07-08,republican,0.11,Minnesota
2020-07-09,democratic,0.889,Minnesota
2020-07-09,republican,0.111,Minnesota
2020-07-10,democratic,0.903,Minnesota
2020-07-10,republican,0.09699999999999999,Minnesota
2020-07-11,democratic,0.9,Minnesota
2020-07-11,republican,0.1,Minnesota
2020-07-12,democratic,0.9009999999999999,Minnesota
2020-07-12,republican,0.099,Minnesota
2020-07-13,democratic,0.897,Minnesota
2020-07-13,republican,0.10300000000000001,Minnesota
2020-07-14,democratic,0.912,Minnesota
2020-07-14,republican,0.08800000000000001,Minnesota
2020-07-15,democratic,0.92,Minnesota
2020-07-15,republican,0.08,Minnesota
2020-07-16,democratic,0.9209999999999999,Minnesota
2020-07-16,republican,0.079,Minnesota
2020-07-17,democratic,0.922,Minnesota
2020-07-17,republican,0.078,Minnesota
2020-07-18,democratic,0.92,Minnesota
2020-07-18,republican,0.08,Minnesota
2020-07-19,democratic,0.92,Minnesota
2020-07-19,republican,0.08,Minnesota
2020-07-20,democratic,0.9159999999999999,Minnesota
2020-07-20,republican,0.084,Minnesota
2020-07-21,democratic,0.9129999999999999,Minnesota
2020-07-21,republican,0.087,Minnesota
2020-07-22,democratic,0.9129999999999999,Minnesota
2020-07-22,republican,0.087,Minnesota
2020-07-23,democratic,0.9209999999999999,Minnesota
2020-07-23,republican,0.079,Minnesota
2020-07-24,democratic,0.92,Minnesota
2020-07-24,republican,0.08,Minnesota
2020-07-25,democratic,0.912,Minnesota
2020-07-25,republican,0.08800000000000001,Minnesota
2020-07-26,democratic,0.92,Minnesota
2020-07-26,republican,0.08,Minnesota
2020-07-27,democratic,0.9129999999999999,Minnesota
2020-07-27,republican,0.087,Minnesota
2020-07-28,democratic,0.899,Minnesota
2020-07-28,republican,0.10099999999999999,Minnesota
2020-07-29,democratic,0.897,Minnesota
2020-07-29,republican,0.10300000000000001,Minnesota
2020-07-30,democratic,0.9,Minnesota
2020-07-30,republican,0.1,Minnesota
2020-07-31,democratic,0.899,Minnesota
2020-07-31,republican,0.10099999999999999,Minnesota
2020-08-01,democratic,0.9,Minnesota
2020-08-01,republican,0.1,Minnesota
2020-08-02,democratic,0.903,Minnesota
2020-08-02,republican,0.09699999999999999,Minnesota
2020-08-03,democratic,0.903,Minnesota
2020-08-03,republican,0.09699999999999999,Minnesota
2020-08-04,democratic,0.895,Minnesota
2020-08-04,republican,0.105,Minnesota
2020-08-05,democratic,0.898,Minnesota
2020-08-05,republican,0.102,Minnesota
2020-08-06,democratic,0.9129999999999999,Minnesota
2020-08-06,republican,0.087,Minnesota
2020-08-07,democratic,0.9179999999999999,Minnesota
2020-08-07,republican,0.08199999999999999,Minnesota
2020-08-08,democratic,0.915,Minnesota
2020-08-08,republican,0.085,Minnesota
2020-08-09,democratic,0.917,Minnesota
2020-08-09,republican,0.083,Minnesota
2020-08-10,democratic,0.912,Minnesota
2020-08-10,republican,0.08800000000000001,Minnesota
2020-08-11,democratic,0.9079999999999999,Minnesota
2020-08-11,republican,0.092,Minnesota
2020-08-12,democratic,0.909,Minnesota
2020-08-12,republican,0.091,Minnesota
2020-08-13,democratic,0.9109999999999999,Minnesota
2020-08-13,republican,0.08900000000000001,Minnesota
2020-08-14,democratic,0.909,Minnesota
2020-08-14,republican,0.091,Minnesota
2020-08-15,democratic,0.9109999999999999,Minnesota
2020-08-15,republican,0.08900000000000001,Minnesota
2020-08-16,democratic,0.902,Minnesota
2020-08-16,republican,0.098,Minnesota
2020-08-17,democratic,0.902,Minnesota
2020-08-17,republican,0.098,Minnesota
2020-08-18,democratic,0.9009999999999999,Minnesota
2020-08-18,republican,0.099,Minnesota
2020-08-19,democratic,0.907,Minnesota
2020-08-19,republican,0.09300000000000001,Minnesota
2020-08-20,democratic,0.89,Minnesota
2020-08-20,republican,0.11,Minnesota
2020-08-21,democratic,0.894,Minnesota
2020-08-21,republican,0.106,Minnesota
2020-08-22,democratic,0.8959999999999999,Minnesota
2020-08-22,republican,0.10400000000000001,Minnesota
2020-08-23,democratic,0.9,Minnesota
2020-08-23,republican,0.1,Minnesota
2020-08-24,democratic,0.91,Minnesota
2020-08-24,republican,0.09,Minnesota
2020-08-25,democratic,0.907,Minnesota
2020-08-25,republican,0.09300000000000001,Minnesota
2020-08-26,democratic,0.925,Minnesota
2020-08-26,republican,0.075,Minnesota
2020-08-27,democratic,0.902,Minnesota
2020-08-27,republican,0.098,Minnesota
2020-08-28,democratic,0.903,Minnesota
2020-08-28,republican,0.09699999999999999,Minnesota
2020-08-29,democratic,0.892,Minnesota
2020-08-29,republican,0.10800000000000001,Minnesota
2020-08-30,democratic,0.89,Minnesota
2020-08-30,republican,0.11,Minnesota
2020-08-31,democratic,0.8959999999999999,Minnesota
2020-08-31,republican,0.10400000000000001,Minnesota
2020-09-01,democratic,0.882,Minnesota
2020-09-01,republican,0.11800000000000001,Minnesota
2020-09-02,democratic,0.888,Minnesota
2020-09-02,republican,0.11199999999999999,Minnesota
2020-09-03,democratic,0.878,Minnesota
2020-09-03,republican,0.122,Minnesota
2020-09-04,democratic,0.879,Minnesota
2020-09-04,republican,0.121,Minnesota
2020-09-05,democratic,0.879,Minnesota
2020-09-05,republican,0.121,Minnesota
